Episode,Text,Start,End
68,"of 'a-tomic,' 'un-cleftish.' Then you can keep going. Translating 'waterstuff' for 'hydrogen'",1802800.0,1810799.0
68,"because 'hydro-' just means 'water.' L: Amazing, but I imagine",1810800.0,1814479.0
68,quite a bit of mental gymnastics to read. G: It's definitely an interesting thought,1814480.0,1821359.0
68,"experiment to read, but it hasn't caught on. L: The technical term for this translation,",1821360.0,1828239.0
68,"instead of just borrowing the word but translating it literally into the other language, is called",1828240.0,1833999.0
68,"'calquing,' which I find very satisfying because 'calque' is a loanword from French,",1834000.0,1839759.0
68,but 'loanword' is a calque of the German word that we got the concept from in the first place.,1839760.0,1846239.0
68,G: It's like 'calque' is a loanword but 'loanword' is a calque. You could've really just done,1846240.0,1851599.0
68,"this the other way around, and it would've been pleasantly symmetrical. But also, no.",1851600.0,1855679.0
68,"L: It would've been wonderfully self-defining, but here we are.",1855680.0,1859279.0
68,G: I also find it really interesting when languages borrow other grammatical features,1859280.0,1865279.0
68,from each other. They may be a little bit more abstract than an individual word. There's a really,1865280.0,1870719.0
68,"interesting paper by the linguist Marianne Mithun, who wrote a paper about this question of why there",1870720.0,1877199.0
68,are certain areas of the world that tend to have certain grammatical types of features even when,1877200.0,1882959.0
68,the languages that have a particular grammatical feature aren't necessarily historically related to,1882960.0,1887359.0
68,"each other, as in coming from a common ancestor. L: Okay. So, if they're not all getting from",1887360.0,1892319.0
68,"a common ancestor, what is happening? G: Right, exactly. If you take something like",1892320.0,1897519.0
68,evidentiality -- one of your favourite features -- L: Indeed.,1897520.0,1900535.0
68,G: -- where you indicate the source of the information that you got something whether you,1900536.0,1905119.0
68,"experienced it with your own senses, whether you heard it from someone else. This is the kind of",1905120.0,1909599.0
68,"feature that I know when linguists learn about it -- like when I learned about it in grad school,",1909600.0,1913759.0
68,"I spent a couple of weeks being like, now I need to pay attention to all of the sources",1913760.0,1918239.0
68,for all the information that I had while I was speaking English even though we don't have,1918240.0,1921839.0
68,this as a grammatical type of thing. Marianne Mithun's paper points out that if you have a,1921840.0,1927519.0
68,"whole region where a whole bunch of languages have evidentiality, even though historically",1927520.0,1931679.0
68,"evidentiality only comes from one family that's not necessarily related to all of them,",1931680.0,1936319.0
68,it might be because a lot of people have been bilingual and multilingual in this area for a long,1936320.0,1941279.0
68,"period of time. Because when one of your languages has evidentiality or something else, it might",1941280.0,1947199.0
68,make you wanna use those optional ways of marking evidence in the other languages you speak as well.,1947200.0,1953839.0
68,L: This definitely fits with what I've noticed in Yolmo. There is an evidential,1953840.0,1959759.0
68,"category for something being a generally known fact. I get a lot of examples like,",1959760.0,1964879.0
68,"'Lemons are sour,' 'Sugar is sweet,' and this doesn't exist in any of the other",1964880.0,1969999.0
68,Tibetan languages. But something very similar happens in the unrelated language next door.,1970000.0,1976639.0
68,"There is a long history of women coming from those villages and marrying into the Yolmo area,",1976640.0,1983039.0
68,and so our working theory is that they brought this evidential that they found useful in their,1983040.0,1989039.0
68,"own language, in Tamang, and brought it into Yolmo. They have a calque, so it's",1989040.0,1993919.0
68,the literal bits of the word in Tamang show up as the same literal bits of the word in Yolmo.,1993920.0,1999839.0
68,"G: Especially, this seems to happen in communities with a lot of early multilingualism. Precisely",1999840.0,2004399.0
68,"when you have intermarriages where your parents speak different languages, and the kid grows up",2004400.0,2008879.0
68,"speaking both, from a very early age, it's not something that is a bit harder to learn",2008880.0,2013199.0
68,"as an adult to pay attention to all of this, it's like you're learning it really early,",2013200.0,2016319.0
68,"and so you're like, yeah, this is something that I'm used to paying attention to.",2016320.0,2019119.0
68,L: These loanwords are so powerful that they shifted parts of the grammar of Yolmo to,2019120.0,2024479.0
68,"make sure that the language accounts for them. G: We often talk about borrowing as, okay, this",2024480.0,2029119.0
68,"word got borrowed from this language, but it's really part of a continuum with the larger history",2029120.0,2034319.0
68,"of how languages exist in contact with each other, and people often know multiple languages and use",2034320.0,2039759.0
68,"several languages flexibly. When a borrowing is really recent, we just call it 'code-switching,'",2039760.0,2046079.0
68,"and when a borrowing is really old and people have forgotten that it was a borrowing,",2046080.0,2049199.0
68,"we just call it an 'etymology,' and 'borrowing' is somewhere that's halfway in between.",2049200.0,2053519.0
68,"L: For sure. It's all very gradient and, as we've discussed a little bit so far,",2053520.0,2059039.0
68,very context-dependent. But to give a sense of how borrowings can be old enough that we even forget,2059040.0,2065359.0
68,"that we borrowed them in the first place, one really great example of this is a phenomenon of",2065360.0,2070719.0
68,"duplicating a word across languages. G: Oh, I love this one.",2070720.0,2074959.0
68,L: 'Pendle Hill' at the top of the show was one of the loanwords that I mentioned to you.,2074960.0,2081039.0
68,"G: Does this mean 'hill hill'? L: Well, in the 13th Century,",2081040.0,2084559.0
68,"it was called 'Pennul' or 'Penhul,' which was from the older Cumbric,",2084560.0,2089199.0
68,which was the language that was in the area before English came in.,2089200.0,2091999.0
68,"'Pen' -- 'pen' means 'hill,' and 'hul' meant, in Old English as it does now, 'hill.'",2092000.0,2098719.0
68,"G: Oh, no. L: But they were squashed together",2098720.0,2102159.0
68,"into 'Pennul' or 'Pendul,' and then people forgot that that original 'hill' and 'hill' were there,",2102160.0,2108159.0
68,"and so it is now 'Pendle Hill.' G: So, that's 'hill hill hill.'",2108160.0,2111279.0
68,"L: In a very literal translation, yes. G: Amazing. I think there's also 'Bredon",2111280.0,2118159.0
68,Hill' elsewhere in Britain that is also from three words that mean 'hill' all in a row. You,2118160.0,2123279.0
68,"have a Celtic word, and words keep getting added. L: There're so many examples of this because,",2123280.0,2127519.0
68,"as people forget the original meaning, they keep adding the specifier. I'm",2127520.0,2131919.0
68,gonna let you share a few of your favourites. G: One of my favourites because it exposes some,2131920.0,2136879.0
68,"etymologies that are right there in plain sight is the 'Mississippi River,' which is from the Ojibwe",2136880.0,2143359.0
68,"'misi-ziibi.' '-ziibi' means 'river,' and 'misi-' means 'great.' This is the 'Great River River.'",2143360.0,2149439.0
68,L: The Great River River. G: And you can see the same,2149440.0,2152479.0
68,word meaning 'great' show up in 'Lake Michigan.' L: Is the 'michi-' in 'Michigan' and the 'misi-',2152480.0,2157839.0
68,"in 'Mississippi' the same root? G: Yeah. Those are both 'great,",2157840.0,2161839.0
68,"large.' Guess what the '-gan' part means. L: 'Great' ... is it 'lake'? Like, 'Lake Michigan'?",2161840.0,2168479.0
68,G: Yes. We have not only 'Great River River' but also 'Lake Large Lake' because there's a,2168480.0,2173839.0
68,"French alternation that happened in between. L: There are so many, especially when we",2173840.0,2177519.0
68,borrow words into English where we're not familiar with the underlying etymology in,2177520.0,2182959.0
68,the language they come from. 'Mount Kilimanjaro' in Tanzania is 'Mount Mount Njaro' in Swahili.,2182960.0,2189839.0
68,"G: Ah, so 'kilima-' is also 'mount.' L: Mm-hmm.",2189840.0,2193242.0
68,"G: Great. One that I learned recently is -- so East Timor, the country East Timor, which is also known",2193243.0,2199359.0
68,"as Timor Leste, is 'timur' also means 'east.' L: I guess that island just above Australia was",2199360.0,2205999.0
68,named by some people living further west of them. G: It sure was. Then East Timor itself is on the,2206000.0,2211359.0
68,"eastern half of the island of Timor, which is itself east of something.",2211360.0,2215759.0
68,"The 'leste' part, for the modern name 'Timor Leste,'",2215760.0,2218559.0
